chromosome	start1	end1	id1	start2	end2	id2	localScore
2	211440000	211920000	989	211440000	212040000	788	0.2
2	211920000	212600000	990	211440000	212040000	788	0.823529411765
2	211920000	212600000	990	212040000	212560000	5014	0.235294117647
2	211920000	212600000	990	212560000	213440000	789	0.954545454545
2	212600000	213480000	991	212560000	213440000	789	0.0454545454545
2	212600000	213480000	991	213440000	213560000	5015	0.954545454545
2	213480000	214080000	992	213440000	213560000	5015	0.866666666667
2	213480000	214080000	992	213560000	214040000	790	0.2
2	213480000	214080000	992	214040000	216200000	791	0.981481481481
2	214080000	216200000	993	214040000	216200000	791	0.0185185185185
2	216200000	216800000	994	216200000	216840000	792	0.0625
2	216800000	216920000	995	216200000	216840000	792	0.9375
2	216800000	216920000	995	216840000	216960000	5016	0.333333333333
2	216920000	217040000	6164	216840000	216960000	5016	0.666666666667
2	216920000	217040000	6164	216960000	217360000	793	0.8
2	217040000	217360000	996	216960000	217360000	793	0.2
2	217360000	217560000	997	217360000	217560000	794	0.0
2	217560000	218640000	998	217560000	218640000	795	0.0
2	218640000	218960000	999	218640000	218960000	796	0.0
2	218960000	219080000	1000	218960000	219120000	797	0.25
2	219080000	219120000	6165	218960000	219120000	797	0.75
2	219120000	219280000	1001	219120000	219280000	798	0.0
2	219280000	219560000	1002	219280000	219520000	799	0.142857142857
2	219280000	219560000	1002	219520000	219760000	800	0.857142857143
2	219560000	219720000	1003	219520000	219760000	800	0.333333333333
2	219720000	219840000	1004	219520000	219760000	800	0.833333333333
2	219720000	219840000	1004	219760000	220240000	801	0.833333333333
2	219840000	220040000	1005	219760000	220240000	801	0.583333333333
2	220040000	220240000	1006	219760000	220240000	801	0.583333333333
2	220240000	220440000	1007	220240000	220440000	802	0.0
2	220440000	220600000	1008	220440000	220560000	803	0.25
2	220440000	220600000	1008	220560000	222880000	804	0.98275862069
2	220600000	222880000	1009	220560000	222880000	804	0.0172413793103
2	222880000	223520000	1010	222880000	223520000	805	0.0
2	223520000	223800000	1011	223520000	223800000	806	0.0
2	223800000	223840000	6166	223800000	224720000	807	0.95652173913
2	223840000	224080000	1012	223800000	224720000	807	0.739130434783
2	224080000	224560000	1013	223800000	224720000	807	0.478260869565
2	224560000	224760000	1014	223800000	224720000	807	0.826086956522
2	224560000	224760000	1014	224720000	224840000	808	0.8
2	224760000	224840000	6167	224720000	224840000	808	0.333333333333
2	224840000	225200000	1015	224840000	225160000	809	0.111111111111
2	224840000	225200000	1015	225160000	225520000	810	0.888888888889
2	225200000	225520000	1016	225160000	225520000	810	0.111111111111
2	225520000	225680000	1017	225520000	225760000	5017	0.333333333333
2	225680000	225880000	1018	225520000	225760000	5017	0.666666666667
2	225680000	225880000	1018	225760000	225880000	811	0.4
2	225880000	226520000	1019	225880000	225960000	5018	0.875
2	225880000	226520000	1019	225960000	226520000	812	0.125
2	226520000	228000000	1020	226520000	228000000	813	0.0
2	228000000	228240000	1021	228000000	228120000	814	0.5
2	228000000	228240000	1021	228120000	228240000	5019	0.5
2	228240000	228720000	1022	228240000	228760000	815	0.0769230769231
2	228720000	229560000	1023	228240000	228760000	815	0.952380952381
2	228720000	229560000	1023	228760000	230560000	816	0.555555555556
2	229560000	230200000	1024	228760000	230560000	816	0.644444444444
2	230200000	230480000	1025	228760000	230560000	816	0.844444444444
2	230480000	230600000	6168	228760000	230560000	816	0.955555555556
2	230480000	230600000	6168	230560000	230640000	5020	0.666666666667
2	230600000	230840000	1026	230560000	230640000	5020	0.833333333333
2	230600000	230840000	1026	230640000	230800000	817	0.333333333333
2	230600000	230840000	1026	230800000	231480000	818	0.941176470588
2	230840000	231480000	1027	230800000	231480000	818	0.0588235294118
2	231480000	231680000	1028	231480000	231680000	819	0.0
2	231680000	231920000	1029	231680000	231920000	820	0.0
2	231920000	232360000	1030	231920000	232120000	821	0.545454545455
2	231920000	232360000	1030	232120000	232320000	822	0.545454545455
2	231920000	232360000	1030	232320000	232480000	823	0.909090909091
2	232360000	232600000	1031	232320000	232480000	823	0.5
2	232360000	232600000	1031	232480000	232680000	824	0.5
2	232600000	232720000	6169	232480000	232680000	824	0.6
2	232600000	232720000	6169	232680000	233400000	825	0.944444444444
2	232720000	233200000	1032	232680000	233400000	825	0.333333333333
2	233200000	233360000	1033	232680000	233400000	825	0.777777777778
2	233360000	233440000	6170	232680000	233400000	825	0.944444444444
2	233360000	233440000	6170	233400000	233720000	826	0.875
2	233440000	233720000	1034	233400000	233720000	826	0.125
2	233720000	234000000	1035	233720000	234000000	827	0.0
2	234080000	234200000	1036	234080000	234160000	5021	0.333333333333
2	234080000	234200000	1036	234160000	234360000	828	0.8
2	234200000	234360000	1037	234160000	234360000	828	0.2
2	234360000	234760000	1038	234360000	234760000	829	0.0
2	234760000	234840000	6171	234760000	234840000	5022	0.0
2	234840000	235440000	1039	234840000	235440000	830	0.0
2	235440000	236040000	1040	235440000	236040000	831	0.0
2	236040000	236680000	1041	236040000	236680000	832	0.0
2	236680000	237120000	1042	236680000	237200000	833	0.153846153846
2	237120000	237200000	6172	236680000	237200000	833	0.846153846154
2	237200000	238000000	1043	237200000	238000000	834	0.0
2	238000000	238480000	1044	238000000	238480000	835	0.0
2	238480000	238720000	1045	238480000	238680000	836	0.166666666667
2	238480000	238720000	1045	238680000	239200000	837	0.923076923077
2	238720000	239080000	1046	238680000	239200000	837	0.307692307692
2	239080000	239240000	6173	238680000	239200000	837	0.769230769231
2	239080000	239240000	6173	239200000	239240000	5023	0.75
2	239240000	239400000	1047	239240000	239400000	838	0.0
2	239400000	239760000	1048	239400000	239760000	839	0.0
2	239760000	239800000	6174	239760000	239800000	5024	0.0
2	239840000	239960000	6175	239840000	240040000	5025	0.4
2	239960000	240320000	1049	239840000	240040000	5025	0.777777777778
2	239960000	240320000	1049	240040000	240320000	840	0.222222222222
2	240320000	240880000	1050	240320000	240880000	841	0.0
2	240880000	241080000	1051	240880000	240960000	5026	0.6
2	240880000	241080000	1051	240960000	241080000	842	0.4
2	241080000	241400000	1052	241080000	241120000	5027	0.875
2	241080000	241400000	1052	241120000	241400000	843	0.125
2	241400000	241520000	1053	241400000	241800000	844	0.7
2	241520000	241760000	1054	241400000	241800000	844	0.4
2	241760000	242160000	1055	241400000	241800000	844	0.9
2	241760000	242160000	1055	241800000	242120000	845	0.2
2	241760000	242160000	1055	242120000	242640000	846	0.923076923077
2	242160000	242280000	1056	242120000	242640000	846	0.769230769231
2	242280000	242640000	1057	242120000	242640000	846	0.307692307692
2	242640000	242840000	1058	242640000	242840000	847	0.0
2	242840000	243120000	1059	242840000	243080000	848	0.142857142857
2	242840000	243120000	1059	243080000	243120000	5028	0.857142857143
3	40000	440000	1060	40000	880000	5029	0.52380952381
3	440000	640000	1061	40000	880000	5029	0.761904761905
3	640000	920000	1062	40000	880000	5029	0.714285714286
3	640000	920000	1062	880000	3200000	849	0.98275862069
3	920000	2200000	1063	880000	3200000	849	0.448275862069
3	2200000	3200000	1064	880000	3200000	849	0.568965517241
3	3200000	4360000	1065	3200000	4360000	5030	0.0
3	4360000	4680000	1066	4360000	4720000	850	0.111111111111
3	4680000	5160000	1067	4360000	4720000	850	0.916666666667
3	4680000	5160000	1067	4720000	5160000	851	0.0833333333333
3	5160000	5280000	6177	5160000	5240000	5031	0.333333333333
3	5160000	5280000	6177	5240000	8480000	852	0.987654320988
3	5280000	7200000	1068	5240000	8480000	852	0.407407407407
3	7200000	8360000	1069	5240000	8480000	852	0.641975308642
3	8360000	8480000	1070	5240000	8480000	852	0.962962962963
3	8480000	8680000	1071	8480000	8680000	853	0.0
3	8680000	9000000	1072	8680000	8800000	5032	0.625
3	8680000	9000000	1072	8800000	9000000	854	0.375
3	9000000	9400000	1073	9000000	9360000	855	0.1
3	9000000	9400000	1073	9360000	9560000	856	0.9
3	9400000	9520000	1074	9360000	9560000	856	0.4
3	9520000	9800000	1075	9360000	9560000	856	0.857142857143
3	9520000	9800000	1075	9560000	9800000	857	0.142857142857
3	9800000	9840000	6178	9800000	10360000	858	0.928571428571
3	9840000	10000000	1076	9800000	10360000	858	0.714285714286
3	10000000	10360000	1077	9800000	10360000	858	0.357142857143
3	10360000	10800000	1078	10360000	10800000	859	0.0
3	10800000	11120000	1079	10800000	10960000	5033	0.5
3	10800000	11120000	1079	10960000	11080000	860	0.625
3	10800000	11120000	1079	11080000	11400000	861	0.875
3	11120000	11280000	1080	11080000	11400000	861	0.5
3	11280000	11400000	1081	11080000	11400000	861	0.625
3	11400000	11720000	1082	11400000	11720000	862	0.0
3	11720000	11880000	1083	11720000	11880000	863	0.0
3	11880000	12160000	1084	11880000	12160000	5034	0.0
3	12160000	12560000	1085	12160000	12560000	864	0.0
3	12560000	12600000	6179	12560000	12840000	865	0.857142857143
3	12600000	12880000	1086	12560000	12840000	865	0.142857142857
3	12600000	12880000	1086	12840000	12880000	5035	0.857142857143
3	12880000	13040000	1087	12880000	13040000	866	0.0
3	13040000	13520000	1088	13040000	13120000	5036	0.833333333333
3	13040000	13520000	1088	13120000	13520000	867	0.166666666667
3	13520000	13680000	1089	13520000	13720000	868	0.2
3	13680000	13920000	1090	13520000	13720000	868	0.833333333333
3	13680000	13920000	1090	13720000	14240000	5037	0.615384615385
3	13920000	14200000	1091	13720000	14240000	5037	0.461538461538
3	14200000	14560000	1092	13720000	14240000	5037	0.923076923077
3	14200000	14560000	1092	14240000	14520000	869	0.222222222222
3	14200000	14560000	1092	14520000	14680000	870	0.888888888889
3	14560000	14680000	1093	14520000	14680000	870	0.25
3	14680000	15120000	1094	14680000	14960000	871	0.363636363636
3	14680000	15120000	1094	14960000	15120000	872	0.636363636364
3	15120000	15640000	1095	15120000	15640000	873	0.0
3	15640000	15880000	1096	15640000	15880000	874	0.0
3	15880000	16040000	1097	15880000	16320000	875	0.636363636364
3	16040000	16280000	1098	15880000	16320000	875	0.454545454545
3	16280000	16600000	1099	15880000	16320000	875	0.909090909091
3	16280000	16600000	1099	16320000	16600000	876	0.125
3	16600000	17280000	1100	16600000	17280000	877	0.0
3	17280000	17480000	1101	17280000	17480000	878	0.0
3	17480000	17880000	1102	17480000	17920000	879	0.0909090909091
3	17880000	17920000	6180	17480000	17920000	879	0.909090909091
3	17920000	18480000	1103	17920000	18480000	880	0.0
3	18480000	18840000	1104	18480000	19920000	5038	0.75
3	18840000	19080000	1105	18480000	19920000	5038	0.833333333333
3	19080000	19960000	1106	18480000	19920000	5038	0.416666666667
3	19080000	19960000	1106	19920000	20240000	881	0.954545454545
3	19960000	20240000	1107	19920000	20240000	881	0.125
3	20240000	22120000	1108	20240000	22320000	5039	0.0961538461538
3	22120000	23000000	1109	20240000	22320000	5039	0.903846153846
3	22120000	23000000	1109	22320000	22440000	882	0.863636363636
3	22120000	23000000	1109	22440000	23160000	5040	0.363636363636
3	23000000	23120000	1110	22440000	23160000	5040	0.833333333333
3	23120000	23200000	6181	22440000	23160000	5040	0.944444444444
3	23120000	23200000	6181	23160000	23960000	883	0.95
3	23200000	23960000	1111	23160000	23960000	883	0.05
3	23960000	24040000	6182	23960000	24760000	884	0.9
3	24040000	24280000	1112	23960000	24760000	884	0.7
3	24280000	24720000	1113	23960000	24760000	884	0.45
3	24720000	25640000	1114	23960000	24760000	884	0.95652173913
3	24720000	25640000	1114	24760000	25680000	885	0.0434782608696
3	25640000	25960000	1115	24760000	25680000	885	0.95652173913
3	25640000	25960000	1115	25680000	25920000	886	0.25
3	25640000	25960000	1115	25920000	26800000	887	0.954545454545
3	25960000	26560000	1116	25920000	26800000	887	0.318181818182
3	26560000	26760000	1117	25920000	26800000	887	0.772727272727
3	26760000	27160000	1118	25920000	26800000	887	0.954545454545
3	26760000	27160000	1118	26800000	27160000	5041	0.1
3	27160000	27360000	1119	27160000	27320000	888	0.2
3	27160000	27360000	1119	27320000	27720000	889	0.9
3	27360000	27720000	1120	27320000	27720000	889	0.1
3	27720000	28400000	1121	27720000	28400000	890	0.0
3	28400000	28480000	6183	28400000	28840000	5042	0.818181818182
3	28480000	28800000	1122	28400000	28840000	5042	0.272727272727
3	28800000	30040000	1123	28400000	28840000	5042	0.967741935484
3	28800000	30040000	1123	28840000	30080000	891	0.0322580645161
3	30040000	30800000	1124	28840000	30080000	891	0.967741935484
3	30040000	30800000	1124	30080000	30800000	892	0.0526315789474
3	30800000	31600000	1125	30800000	31560000	893	0.05
3	30800000	31600000	1125	31560000	32240000	894	0.95
3	31600000	31720000	6184	31560000	32240000	894	0.823529411765
3	31720000	32200000	1126	31560000	32240000	894	0.294117647059
3	32200000	32520000	1127	31560000	32240000	894	0.941176470588
3	32200000	32520000	1127	32240000	32400000	895	0.5
3	32200000	32520000	1127	32400000	32520000	896	0.625
3	32520000	32720000	1128	32520000	32720000	897	0.0
3	32720000	33000000	1129	32720000	33160000	898	0.363636363636
3	33000000	33160000	1130	32720000	33160000	898	0.636363636364
3	33160000	33440000	1131	33160000	33440000	899	0.0
3	33440000	33840000	1132	33440000	33840000	900	0.0
3	33840000	33920000	6185	33840000	35120000	5043	0.9375
3	33920000	34760000	1133	33840000	35120000	5043	0.34375
3	34760000	36000000	1134	33840000	35120000	5043	0.71875
3	34760000	36000000	1134	35120000	35240000	901	0.903225806452
3	34760000	36000000	1134	35240000	36760000	5044	0.5
3	36000000	36760000	1135	35240000	36760000	5044	0.5
3	36760000	36920000	1136	36760000	37000000	902	0.333333333333
3	36920000	37040000	1137	36760000	37000000	902	0.666666666667
3	36920000	37040000	1137	37000000	37040000	5045	0.666666666667
3	37040000	37280000	1138	37040000	37320000	903	0.142857142857
3	37280000	37440000	6186	37040000	37320000	903	0.857142857143
3	37280000	37440000	6186	37320000	37440000	904	0.25
3	37440000	37880000	1139	37440000	37880000	905	0.0
3	37880000	38040000	1140	37880000	38040000	906	0.0
3	38040000	38120000	6187	38040000	38080000	5046	0.5
3	38040000	38120000	6187	38080000	38520000	907	0.909090909091
3	38120000	38520000	1141	38080000	38520000	907	0.0909090909091
3	38520000	38720000	1142	38520000	39080000	908	0.642857142857
3	38720000	39080000	1143	38520000	39080000	908	0.357142857143
3	39080000	39440000	1144	39080000	39120000	5047	0.888888888889
3	39080000	39440000	1144	39120000	39360000	909	0.333333333333
3	39080000	39440000	1144	39360000	40240000	5048	0.909090909091
3	39440000	40240000	1145	39360000	40240000	5048	0.0909090909091
3	40240000	40360000	1146	40240000	40360000	910	0.0
3	40360000	40560000	1147	40360000	40480000	5049	0.4
3	40360000	40560000	1147	40480000	40600000	911	0.6
3	40560000	40600000	6188	40480000	40600000	911	0.666666666667
3	40600000	41400000	1148	40600000	41920000	912	0.393939393939
3	41400000	41720000	1149	40600000	41920000	912	0.757575757576
3	41720000	41920000	1150	40600000	41920000	912	0.848484848485
3	41920000	42160000	1151	41920000	42280000	913	0.333333333333
3	42160000	42280000	1152	41920000	42280000	913	0.666666666667
3	42280000	42600000	1153	42280000	42520000	914	0.25
3	42280000	42600000	1153	42520000	42600000	5050	0.75
3	42600000	42880000	1154	42600000	42800000	915	0.285714285714
